Index Coding (Basic Antidotes) Log File
2012/16/12 14:55:42

N	PIECES	numTDMA	numIndex	epsAvg	epsVec
8	4	9	5	0.31250	0.429	0.357	0.143	0.357	0.143	0.143	0.500	0.429
8	4	17	10	0.30093	0.481	0.185	0.333	0.481	0.037	0.444	0.185	0.259
8	4	12	6	0.22222	0.278	0.056	0.111	0.500	0.056	0.389	0.111	0.278
8	4	13	6	0.28289	0.421	0.421	0.211	0.316	0.053	0.421	0.263	0.158
8	4	9	4	0.26923	0.308	0.462	0.154	0.385	0.231	0.231	0.231	0.154
8	4	12	6	0.29167	0.278	0.278	0.167	0.667	0.111	0.222	0.333	0.278
8	4	13	4	0.33824	0.353	0.412	0.294	0.353	0.059	0.588	0.353	0.294
8	4	10	4	0.30357	0.571	0.214	0.214	0.500	0.143	0.214	0.357	0.214
8	4	10	4	0.24107	0.071	0.214	0.286	0.214	0.000	0.500	0.357	0.286
8	4	13	5	0.22917	0.222	0.222	0.278	0.278	0.000	0.556	0.111	0.167
8	4	14	4	0.30556	0.333	0.278	0.278	0.611	0.111	0.167	0.278	0.389
8	4	15	6	0.35119	0.333	0.429	0.286	0.524	0.048	0.571	0.286	0.333
8	4	14	6	0.29375	0.250	0.150	0.300	0.500	0.100	0.500	0.350	0.200
8	4	17	4	0.31548	0.286	0.238	0.381	0.476	0.000	0.429	0.333	0.381
8	4	11	7	0.34028	0.333	0.389	0.333	0.556	0.111	0.444	0.278	0.278
8	4	17	5	0.27273	0.318	0.227	0.318	0.182	0.091	0.545	0.227	0.273
8	4	11	5	0.22656	0.375	0.188	0.188	0.375	0.000	0.375	0.188	0.125
8	4	9	5	0.22321	0.071	0.286	0.214	0.357	0.000	0.357	0.143	0.357
8	4	11	6	0.25735	0.294	0.471	0.176	0.176	0.059	0.412	0.235	0.235
8	4	11	7	0.29167	0.278	0.333	0.167	0.333	0.111	0.556	0.222	0.333
8	4	14	5	0.24342	0.316	0.316	0.263	0.211	0.053	0.421	0.105	0.263
8	4	9	4	0.28846	0.308	0.308	0.154	0.231	0.231	0.462	0.231	0.385
8	4	11	9	0.29375	0.350	0.250	0.350	0.450	0.100	0.350	0.250	0.250
8	4	12	4	0.31250	0.562	0.500	0.250	0.375	0.062	0.375	0.125	0.250
8	4	15	4	0.30263	0.263	0.368	0.368	0.263	0.053	0.579	0.263	0.263
8	4	9	5	0.21429	0.429	0.214	0.286	0.143	0.000	0.357	0.143	0.143
8	4	12	6	0.26389	0.333	0.278	0.056	0.389	0.000	0.500	0.389	0.167
8	4	12	4	0.27344	0.188	0.312	0.250	0.375	0.000	0.375	0.250	0.438
8	4	9	6	0.25833	0.333	0.267	0.267	0.333	0.067	0.200	0.267	0.333
8	4	11	6	0.29412	0.176	0.294	0.412	0.412	0.118	0.471	0.118	0.353
8	4	19	5	0.33333	0.208	0.417	0.375	0.542	0.083	0.500	0.208	0.333
8	4	9	4	0.28846	0.538	0.385	0.154	0.385	0.154	0.385	0.154	0.154
8	4	10	5	0.23333	0.200	0.267	0.200	0.400	0.067	0.467	0.200	0.067
8	4	12	5	0.27206	0.353	0.294	0.412	0.176	0.059	0.235	0.353	0.294
8	4	12	6	0.25000	0.389	0.389	0.222	0.389	0.000	0.278	0.111	0.222
8	4	10	4	0.27679	0.143	0.214	0.357	0.500	0.214	0.214	0.214	0.357
8	4	9	4	0.29808	0.308	0.538	0.077	0.385	0.154	0.615	0.154	0.154
